time,X_value,Y_value,Z_value
Started:,Dec 05 2019,17:46:33:315, 
0.0425,0.82138,5.34527,8.18070
0.0995,0.80934,5.31247,8.20323
0.1562,0.77849,5.30304,8.21232
0.2133,0.75100,5.30003,8.21681
0.2708,0.70539,5.29707,8.22276
0.3262,0.69575,5.29747,8.22333
0.3838,0.65455,5.30001,8.22507
0.4405,0.63445,5.28591,8.23572
0.4966,0.61268,5.26439,8.25113
0.5570,0.61286,5.26133,8.25307
0.6120,0.56986,5.22531,8.27900
0.6684,0.21394,5.04671,8.40567
0.7249,-0.57269,4.77668,8.54551
0.7818,-1.46103,4.38535,8.64896
0.8379,-1.98129,4.11886,8.67640
0.8949,-2.22439,4.02436,8.66181
0.9523,-2.10973,4.20665,8.60369
1.0076,-2.30765,4.04303,8.63129
1.0649,-2.70312,4.18958,8.44458
1.1226,-2.79490,4.10723,8.45515
1.1780,-2.76885,3.94902,8.53868
1.2353,-2.62010,3.65954,8.71282
1.2928,-2.67666,3.61272,8.71517
1.3484,-2.66290,4.28996,8.40688
1.4054,-3.02995,5.00620,7.86942
1.4629,-3.69011,5.25851,7.40955
1.5253,-4.34773,5.16865,7.11004
1.5764,-4.81798,4.90415,6.99334
1.6329,-5.03225,4.22996,7.27697
1.6898,-5.09242,4.18671,7.26011
1.7459,-5.05047,3.79669,7.49988
1.8050,-4.72729,3.47262,7.85901
1.8595,-4.46899,3.68279,7.91427
1.9170,-3.99371,3.34041,8.31038
1.9743,-3.77851,3.03174,8.52654
2.0360,-3.90181,3.06848,8.45758
2.0860,-3.89689,2.85868,8.53303
2.1448,-3.77673,2.72912,8.62894
2.2041,-3.60032,2.74318,8.69960
2.2576,-3.67375,2.83479,8.63932
2.3226,-3.84996,2.84320,8.55947
2.3707,-4.11122,2.82738,8.44240
2.4318,-4.44791,3.02682,8.19908
2.4845,-4.80170,3.25314,7.90766
2.5410,-5.08889,3.19040,7.75209
2.5979,-5.14530,2.66313,7.91227
2.6545,-5.03902,2.66750,7.97892
2.7215,-5.18757,2.79151,7.84008
2.7679,-5.11882,2.68895,7.92071
2.8274,-5.26170,2.51417,7.88440
2.8830,-4.90253,2.61146,8.08182
2.9388,-4.68729,2.66488,8.19135
2.9956,-4.48811,2.69143,8.29358
3.0517,-4.54665,2.71193,8.25492
3.1250,-4.51815,2.74571,8.25941
3.1652,-4.65113,2.84473,8.15137
3.2273,-5.09249,3.01151,7.82098
3.2804,-6.65353,3.06415,6.52011
3.3359,-7.55239,2.66326,5.66029
3.3960,-7.79139,2.63278,5.34164
3.4497,-8.20267,2.40208,4.80798
3.5063,-8.66286,1.75625,4.24744
3.5628,-9.06167,1.25065,3.53446
3.6229,-9.14791,0.61745,3.47919
3.6772,-9.22846,0.10911,3.31573
3.7349,-9.44110,-0.14898,2.64837
3.7901,-9.59331,-0.46542,1.98045
3.8469,-9.63489,-0.66296,1.70287
3.9032,-9.69335,-0.60284,1.35864
3.9608,-9.72055,-0.69255,1.09622
4.0175,-9.71935,-0.61445,1.15195
4.0759,-9.71265,-0.48409,1.26508
4.1307,-9.74587,-0.22166,1.06740
4.1868,-9.66662,-0.00706,1.65130
4.2437,-9.62938,0.18153,1.84729
4.3012,-9.63888,0.18692,1.79652
4.3591,-9.66889,0.04964,1.63724
4.4148,-9.61635,-0.03356,1.92227
4.4712,-9.59345,-0.01069,2.03372
4.5284,-9.52944,0.08169,2.31375
4.5842,-9.41701,0.22579,2.72750
4.6409,-9.34367,0.54571,2.92720
4.6987,-9.32330,0.65602,2.96920
4.7552,-9.31234,0.75947,2.97892
4.8135,-9.27676,0.93799,3.03848
4.8689,-9.30905,0.94897,2.93453
