time,X_value,Y_value,Z_value
Started:,Dec 05 2019,18:22:36:357, 
0.0581,-0.28398,0.32728,-0.78896
0.1144,-1.62932,-0.38123,0.01759
0.1707,-1.55194,0.56632,-0.87181
0.2285,-2.47405,1.07319,-0.76636
0.2833,-1.62350,0.00336,0.14089
0.3417,0.41647,-0.79070,0.64540
0.3972,1.52847,-0.96849,0.13820
0.4545,0.06074,-0.20995,-0.56054
0.5142,-0.30944,0.04596,0.19355
0.5687,-0.19133,-0.31712,0.25935
0.6262,0.68394,-0.28563,0.90664
0.6818,-0.15024,-0.66990,0.54478
0.7390,-0.31662,-0.55103,-0.99390
0.7968,0.81400,0.03388,-1.66128
0.8519,0.94181,-0.03121,1.27184
0.9105,0.77516,-0.19656,1.28050
0.9672,-0.35217,-0.34295,-0.32882
1.0228,-0.07870,-0.14634,0.19920
1.0792,-0.07198,-0.06413,0.43922
1.1372,-0.81459,0.14946,0.19642
1.1934,0.76912,0.41008,-0.26178
1.2499,0.72449,-0.14053,0.22359
1.3070,-0.13875,0.00086,0.05121
1.3647,-0.82329,-0.31023,0.57508
1.4195,0.33729,-0.01546,0.16850
1.4813,0.90993,0.13775,-0.58292
1.5331,0.92127,0.04222,0.01885
1.5980,-0.21367,-0.16518,-0.04147
1.6475,0.35500,0.09457,0.53528
1.7034,0.29912,0.54702,0.44272
1.7609,1.06793,0.66312,0.60918
1.8173,0.64799,0.68375,0.68218
1.8739,1.75084,0.43871,1.34834
1.9315,1.73899,-0.12495,0.84485
1.9872,1.14369,-0.68336,0.93853
2.0462,0.18051,-0.47049,-0.07177
2.1001,-0.56123,-0.15709,-0.67332
2.1584,-1.01592,0.85588,-0.63682
2.2153,-1.15711,1.14693,-1.16893
2.2794,-2.22025,0.70367,-0.68831
2.3289,-1.85045,0.84075,-1.47860
2.3858,-1.55452,-1.21046,-1.31999
2.4416,-1.08503,-1.04295,-0.77388
2.4981,0.07194,-0.80689,-0.65596
2.5565,0.06997,-0.35336,0.07569
2.6116,-0.20756,0.19039,-0.03896
2.6805,0.39434,-0.15858,-0.14404
2.7259,0.04739,-0.20595,0.72498
2.7867,0.96932,0.38214,-0.49519
2.8404,0.38497,-0.26226,0.35824
2.8963,1.39112,0.02862,0.73277
2.9534,1.66060,0.73592,0.34845
3.0093,0.88028,-0.24288,0.41027
3.0669,-0.26408,-1.08350,-0.07207
3.1232,-0.12865,-0.81483,-0.25945
3.1823,0.07297,0.45508,-0.40904
3.2368,-1.37363,0.06534,-0.33299
3.2947,-1.87718,-0.21479,-0.49461
3.3510,-0.86070,-0.26015,-0.63614
3.4068,-1.50114,-1.21114,0.26293
3.4635,-1.10560,0.87652,0.39033
3.5199,-1.06597,0.99261,0.15497
3.5792,-1.26174,1.08251,0.07280
3.6346,-1.00516,0.28669,-0.41116
3.6905,-0.77991,-0.59596,-0.29683
3.7530,-0.44436,-0.47533,-0.37939
3.8048,-0.11545,0.22353,-0.56424
3.8617,0.24800,0.64548,-0.52627
3.9283,0.68254,0.18390,-0.20334
3.9741,0.34265,-0.15410,0.11330
4.0358,0.43084,0.46456,-0.24199
4.0890,0.22699,0.47939,-0.32904
4.1444,0.16035,0.18518,-0.19432
4.2007,0.12308,0.03067,0.06204
4.2579,0.31808,0.01329,0.04505
4.3318,-0.05296,-0.03720,-0.11317
4.3724,0.02043,0.18959,-0.33261
4.4310,0.16357,0.18035,-0.16608
4.4855,0.22847,-0.03684,0.36682
4.5419,0.10439,-0.02670,0.40097
4.6003,0.08382,0.04472,0.04825
4.6555,0.14955,-0.05696,-0.06259
4.7119,0.09944,-0.47188,-0.02250
4.7700,-0.10574,-0.30933,-0.08400
4.8284,-0.07702,0.31139,-0.24115
4.8826,0.26128,-0.27074,-0.34223
4.9400,0.42251,-1.25342,-0.29440
4.9966,-0.12859,-1.74242,-0.15347
5.0524,-0.64523,-1.20662,-0.12232
5.1098,-0.41225,0.33237,0.27202
5.1684,-0.01218,1.16006,0.91215
5.2282,0.46763,0.47794,1.33159
5.2799,0.78163,0.49334,0.98596
5.3371,0.49309,0.47493,0.61014
5.4071,0.72036,0.62024,0.39006
5.4497,-0.28414,-0.46944,0.93426
5.5071,-0.58917,0.53519,0.28825
5.5673,-0.28403,0.08406,-0.33663
5.6220,-0.54197,0.72649,0.07323
5.6776,-0.64702,1.13498,0.23442
5.7363,0.14225,0.72919,0.19592
5.7979,0.27819,-0.86629,0.33901
5.8494,-0.06882,0.03674,-0.07940
5.9044,-0.77735,0.56510,-0.71372
5.9648,-1.65800,-0.09048,-0.06551
6.0182,-0.28516,-0.86774,0.03884
6.0753,0.23201,1.00827,-0.69092
6.1316,0.21132,0.42382,-0.21898
6.1957,-0.78844,-1.18517,0.84412
6.2446,0.09901,-0.01648,0.24564
6.3018,0.34293,1.60376,-0.59365
6.3597,0.05562,0.67122,0.68199
6.4157,0.99774,-0.13773,0.42599
6.4731,-0.15495,-1.00836,0.29537
6.5290,-0.60090,1.00046,0.00387
6.5938,-1.01917,-0.45376,-0.15065
6.6428,0.65917,-0.38269,0.27421
6.7044,0.37569,-0.50802,0.00013
6.7573,0.23926,2.09682,-0.90622
6.8142,0.03108,-0.21446,-0.10230
6.8724,-0.15673,-0.22277,-0.12717
6.9282,0.05963,-0.35825,0.10015
6.9944,-0.40157,-0.47168,0.41598
7.0411,-0.14064,0.15534,0.10055
7.0996,0.45653,1.01164,-0.17875
7.1560,-0.25405,-0.32197,0.32073
7.2108,-0.23716,-0.43470,0.82862
7.2679,-0.16845,1.07546,-0.30640
7.3240,-0.04113,0.56082,-0.22014
7.3956,-0.20056,-0.02022,0.44295
7.4382,-0.44608,0.14359,0.82302
7.4976,-0.02672,-0.02468,0.24191
7.5511,0.10182,0.00683,0.58468
7.6077,-0.08534,0.09991,-0.31171
7.6663,-0.14310,0.06429,-0.77904
7.7222,0.27628,-0.20369,-0.97061
7.7777,-0.00669,0.07679,0.03808
7.8349,-0.29376,-0.02647,0.37818
7.8961,-0.15260,0.03634,0.10633
7.9501,-0.10365,0.04127,-0.03970
8.0045,-0.11359,0.01552,0.04360
8.0631,-0.12776,0.05446,0.00196
8.1185,-0.06686,-0.00340,-0.02504
8.1745,-0.04074,0.04781,0.02056
8.2331,0.02666,0.11527,0.10650
8.2888,0.04614,0.00556,0.13498
8.3459,-0.28037,-0.07500,-0.03946
8.4027,-0.27358,0.06840,0.12172
8.4595,0.02704,0.14168,0.35042
8.5153,-0.03225,0.09177,0.28555
8.5726,-0.01822,0.04097,0.57576
8.6304,0.25250,0.13890,-0.37425
8.6875,0.47861,-0.37509,-0.69465
8.7433,1.13681,0.34313,-0.88308
8.7995,0.93244,0.09931,-0.99587
8.8583,-0.18229,-0.38181,-0.91259
8.9130,0.43452,-0.07984,-1.24569
8.9703,1.19392,0.35708,-0.66170
9.0274,1.76055,0.08402,-0.41311
9.0852,0.96598,0.16464,-0.50423
9.1401,1.48075,0.07792,-0.46249
9.1958,2.88268,0.74741,-0.46765
9.2531,2.41377,0.57694,-0.22881
9.3097,0.78501,1.53375,0.75029
9.3676,-3.66526,0.48758,1.29392
9.4258,-4.11266,-3.52250,0.63802
