time,X_value,Y_value,Z_value
Started:,Dec 05 2019,17:41:52:592, 
0.0444,0.47451,0.33657,0.20743
0.1017,-0.42948,-0.29358,0.13448
0.1587,-0.46000,-0.29841,-0.45454
0.2146,-0.54275,0.44868,0.40933
0.2712,-1.87948,0.22003,0.15111
0.3282,-1.61959,-0.60486,1.51177
0.3855,-1.20153,-0.69743,1.39676
0.4418,-0.91177,-0.25522,-0.24649
0.5003,-0.65925,-0.04636,0.24152
0.5577,-0.80139,-0.21580,0.50602
0.6131,0.22817,0.25874,1.65179
0.6691,-0.78264,0.24356,-1.06600
0.7258,-0.58901,0.87249,-3.03065
0.7836,-0.12879,0.42273,-2.74439
0.8389,-0.06584,0.25402,3.27855
0.8983,-0.86065,-0.38409,0.04938
0.9661,-0.92792,0.01209,-0.49534
1.0097,-0.68877,-0.22035,0.27524
1.0698,0.22807,-0.05153,0.19844
1.1243,0.32992,-0.43374,1.51328
1.1815,0.50558,-0.69372,0.90366
1.2374,0.54825,0.15599,-0.09516
1.2953,-0.18326,0.25966,-0.38225
1.3507,-0.13230,-0.47456,1.41602
1.4066,1.26734,-1.63758,1.52233
1.4646,2.01173,0.34552,-0.25541
1.5290,1.47512,0.35670,-1.19382
1.5777,0.24857,0.02462,0.91811
1.6363,0.01722,0.00701,0.84307
1.6921,-0.22306,0.23820,0.11832
1.7491,-0.14603,0.01484,0.10163
1.8127,-0.17628,0.16271,-0.64111
1.8616,-0.28772,0.11776,0.28536
1.9238,0.53202,-0.10157,0.20105
1.9750,0.06183,-0.05044,0.92630
2.0320,-0.04966,0.08147,0.78891
2.0892,-0.15162,-0.03029,-0.09383
2.1454,0.07259,0.53449,0.14751
2.2119,0.24865,0.44472,-0.20029
2.2594,-0.94699,-0.32856,0.19918
2.3180,-0.67841,0.54439,-0.41207
2.3768,0.21381,0.41753,0.30533
2.4294,0.02591,0.14919,0.13256
2.4859,0.09244,0.30893,0.09825
2.5435,0.10047,0.04216,0.72456
2.6107,0.10739,0.07918,0.48546
2.6576,0.58237,0.30975,0.07259
2.7136,0.18891,-0.12278,0.41654
2.7755,-0.03828,-0.18480,0.52399
2.8266,0.05231,-0.03445,0.44685
2.8840,0.10472,0.04974,0.29305
2.9404,0.02668,0.05783,0.40784
3.0088,0.01870,-0.36872,0.68820
3.0541,0.16591,0.04218,0.39659
3.1114,0.20191,0.13825,0.27991
3.1704,0.73363,-0.05750,0.16472
3.2253,0.58153,-0.28522,-0.24628
3.2806,-0.66595,-0.07405,-0.35044
3.3374,-0.75874,-0.08558,-0.86018
3.3954,-0.40885,-0.05996,-0.83257
3.4522,-0.33954,0.47448,-1.10868
3.5093,-0.09521,0.71738,-1.39828
3.5643,-0.41487,0.31879,-0.99690
3.6209,-0.35080,0.21621,-0.90337
3.6786,-0.34397,0.09821,-0.99493
3.7366,-0.48782,0.36090,-0.81292
3.7916,-0.50602,0.14953,-0.37341
3.8493,-0.35390,0.10789,-0.28599
3.9066,-0.04625,-0.11210,-0.73920
3.9643,-0.34088,-0.45090,-0.45287
4.0203,-0.50082,0.07347,-0.08520
4.0780,-0.26715,0.03631,-0.10475
4.1317,-0.15204,0.36682,0.07940
4.1930,-0.08387,0.06283,0.18249
4.2467,0.03151,0.06165,-0.00814
4.3040,0.06461,-0.03227,0.16015
4.3592,0.22896,-0.08331,0.29206
4.4161,0.62533,0.31782,0.16123
4.4733,0.74827,0.27966,0.25591
4.5305,0.53894,-0.40914,0.61499
4.5922,0.67168,0.02664,0.26773
4.6436,0.49763,-0.01686,0.01361
4.7012,0.23046,-0.10273,0.04151
4.7577,0.15770,-0.02218,0.16320
4.8143,0.07013,0.02689,0.19601
4.8754,-0.06158,-0.15169,-0.06791
4.9267,-0.10638,-0.31569,-0.23067
4.9891,0.01883,-0.21127,-0.30373
5.0414,0.14113,0.05204,-0.29558
5.0989,0.06790,0.20171,-0.30874
5.1544,-0.12958,0.00862,-0.26081
5.2110,-0.12904,0.26276,-0.24833
5.2745,-0.04724,0.21299,-0.17880
5.3247,-0.21699,0.25876,-0.11202
5.3840,-0.48853,0.11483,-0.11126
5.4416,-0.40860,0.36571,-0.25693
5.4964,-0.30898,-0.22576,-0.22960
5.5525,-0.31119,-0.28876,-0.30244
5.6085,-0.39354,-0.72977,-0.19270
5.6760,-0.52265,-0.11372,-0.27594
5.7225,-0.33190,0.09727,-0.42525
5.7828,-0.15792,-0.22309,-0.22807
5.8369,-0.11194,-0.10993,0.12394
5.8923,0.00689,-0.12035,0.25011
5.9496,0.24182,0.24526,0.06726
6.0058,-0.10202,0.17560,0.07349
6.0725,-0.28690,0.42672,0.05107
6.1204,-0.46175,0.36781,0.24147
6.1775,-0.21467,0.31331,0.35940
6.2383,-0.03380,0.37488,0.31033
6.2899,-0.06951,0.13306,0.31466
6.3473,0.14341,-0.02485,0.07545
6.4028,0.07591,-0.22676,0.17718
6.4604,0.33770,-0.26466,0.11998
6.5180,0.33393,-0.26131,0.12244
6.5738,0.21589,0.20741,-0.21667
6.6310,0.00894,0.19787,-0.20018
6.6886,0.11163,-0.13207,-0.13712
6.7435,0.05419,-0.12036,-0.02111
6.8026,-0.03735,0.05108,-0.12450
6.8644,-0.02771,-0.33493,-0.03758
6.9149,0.11608,-0.30501,-0.17081
6.9706,-0.14192,0.01708,-0.00372
7.0280,-0.02326,0.22755,-0.05958
7.0846,-0.09321,-0.04623,0.16946
7.1411,0.29348,-0.17749,0.16097
7.1980,0.40714,-0.37435,0.15500
7.2596,0.23223,-0.46653,0.13129
7.3124,0.32525,-0.12051,-0.23940
7.3690,0.07616,-0.09328,-0.02553
7.4255,0.22805,0.77351,-0.19578
7.4825,-0.27169,0.31184,0.17979
7.5409,-0.42256,0.35388,0.00792
7.5961,-0.32364,0.47402,-0.10859
7.6578,-0.19480,0.11129,0.03240
7.7131,-0.25254,-0.10291,0.33234
7.7673,-0.14630,0.40134,0.07186
7.8236,-0.34600,0.02292,0.18961
7.8793,-0.30449,0.44334,0.01414
7.9391,-0.11899,-0.06812,0.15394
7.9941,-0.07443,0.10498,0.15543
8.0543,0.14258,0.02048,0.08625
8.1070,0.25000,-0.36353,-0.08750
8.1632,0.25964,0.21972,-0.34653
8.2197,0.06299,0.02505,-0.06986
8.2761,0.10497,0.61464,-0.15030
8.3343,-0.13660,0.28410,0.18224
8.3911,-0.40440,-0.24011,0.19833
8.4487,-0.15916,-0.59770,-0.03201
8.5051,0.07726,-0.19731,-0.08652
8.5609,-0.29147,0.25321,-0.30431
8.6221,-0.35116,-0.40933,-0.05685
