time,X_value,Y_value,Z_value
Started:,Dec 05 2019,17:50:44:061, 
0.0440,0.05379,-0.47419,-0.49596
0.1118,-0.14319,-0.91956,-1.04241
0.1777,-0.11632,-0.88441,-0.80669
0.2441,-0.03493,-0.62128,-0.64935
0.3115,0.03588,-0.45774,-0.45332
0.3863,-0.11871,-0.45336,-0.55165
0.4547,0.08215,-0.50450,-0.59042
0.5192,-0.01099,-0.43161,-0.41756
0.5915,0.15722,-0.27398,-0.43619
0.6509,-0.08419,-0.18447,-0.06133
0.7201,-0.19378,-0.08435,0.18519
0.7837,0.12972,-0.25646,0.24811
0.8498,0.21012,-0.22364,0.03262
0.9166,-0.21586,-0.28450,0.55124
0.9882,-1.12089,0.22308,-0.03002
1.0477,-1.47863,-0.31541,0.65981
1.1175,-0.70014,0.07713,0.72030
1.1807,0.41655,1.47152,1.10117
1.2515,2.98249,3.24609,1.86073
1.3136,3.09599,4.14367,1.24039
1.3804,0.99158,2.09549,0.21008
1.4456,-0.82321,0.81199,0.29212
1.5129,0.09956,0.68990,0.40794
1.5781,0.60239,1.08491,0.66237
1.6448,-0.18501,0.89575,0.70851
1.7113,0.31665,1.59612,0.70097
1.7869,-0.66687,0.80365,0.64991
1.8521,-0.61308,0.53069,0.80434
1.9201,-0.94521,0.59712,0.34365
1.9855,-0.44891,0.99793,0.72543
2.0549,0.02564,1.15893,0.56330
2.1187,0.19619,0.88658,0.17865
2.1839,0.31869,0.67920,0.00425
2.2493,0.80578,0.06701,-0.11212
2.3208,1.03091,-0.01894,-0.23958
2.3826,0.62868,-0.39158,-0.55131
2.4522,0.42642,0.03600,-0.10196
2.5162,0.10379,-0.14289,0.18818
2.5823,0.20355,-0.11544,0.24620
2.6483,0.08043,0.15728,0.10916
2.7168,0.45628,0.24926,0.13471
2.7801,0.57478,0.35341,0.33880
2.8473,0.30716,0.13935,0.15366
2.9140,0.45874,0.06267,0.08314
2.9798,0.32727,0.05016,0.26227
3.0443,0.45556,-0.02745,0.26654
3.1128,0.32280,-0.08013,0.04770
3.1774,0.20703,-0.26307,-0.16465
3.2568,0.27400,-0.09719,0.10234
3.3194,0.11109,-0.09411,0.10989
3.3903,0.10220,-0.10375,-0.09479
3.4518,0.05766,-0.12184,-0.19930
3.5203,0.24440,-0.11770,-0.07657
3.5849,0.00275,-0.02227,0.07987
3.6559,-0.32098,-0.06542,-0.17494
3.7171,-0.04004,-0.12073,-0.20211
3.7839,0.00347,0.02041,-0.06999
3.8486,-0.02679,-0.07191,-0.08938
3.9204,-0.13471,0.10391,0.06413
3.9821,-0.05126,0.12147,-0.08845
4.0477,-0.09097,0.19096,-0.18071
4.1139,-0.05391,0.16930,-0.39800
4.1857,-0.17171,0.26537,-0.41142
4.2477,-0.32406,0.36807,-0.23775
4.3177,-0.00564,0.58790,0.19468
4.3792,0.18496,0.44102,0.00621
4.4499,0.30418,0.28366,-0.03706
4.5114,-0.34630,0.17092,0.14068
4.5825,0.04844,0.31368,0.23695
4.6445,-0.20541,0.09367,0.05434
4.7223,-0.33902,-0.04015,0.02388
4.7866,-0.20026,0.00662,0.17826
4.8545,0.01194,0.05092,0.18909
4.9188,-0.11436,0.06805,0.17705
4.9914,-0.14230,0.00864,0.18036
5.0510,-0.08070,0.02284,0.10556
5.1188,-0.00014,0.00106,0.16304
5.1851,-0.00079,-0.08885,0.10826
5.2491,0.07155,-0.06338,0.14403
5.3158,0.09103,0.04755,0.20090
5.3838,0.06323,-0.03055,0.17740
5.4480,0.01570,0.03970,0.14203
5.5151,-0.07556,-0.03230,0.09491
5.5814,-0.24393,0.15075,0.18113
5.6468,-0.24161,0.14457,0.13066
5.7130,-0.17121,-0.01080,0.01317
5.7797,-0.22743,-0.13856,-0.14871
5.8466,-0.11213,-0.09863,-0.08483
5.9158,-0.06762,-0.04842,0.02715
5.9781,-0.12007,-0.03765,0.03227
