time,X_value,Y_value,Z_value
Started:,Dec 05 2019,18:15:34:223, 
0.0255,-12.39830,-21.58168,-33.38956
0.1257,-13.49575,-22.75211,-31.84845
0.1753,-12.80469,-23.77585,-30.68408
0.2261,-14.22083,-24.09160,-30.32834
0.3266,-12.62860,-25.04741,-28.32227
0.3760,-15.10253,-26.81496,-28.40247
0.4275,-16.84324,-25.39198,-26.92950
0.5255,-18.20271,-26.23422,-26.93576
0.5757,-16.54027,-27.03505,-25.40237
0.6255,-17.40225,-26.76460,-24.25528
0.7259,-15.25668,-28.23526,-23.89392
0.7765,-14.37483,-30.91249,-22.83624
0.8256,-14.80283,-32.23846,-22.53226
0.9263,-12.15065,-32.19885,-21.78354
0.9755,-10.29794,-32.50282,-21.17828
1.0262,-10.52513,-32.75504,-21.35989
1.1268,-7.78493,-33.40659,-21.88834
1.1756,-4.41768,-33.84032,-21.86847
1.2258,-2.67996,-33.92679,-22.08270
1.3263,-2.78600,-32.71512,-24.45477
1.3755,-1.08413,-31.42514,-25.61115
1.4257,1.43808,-30.49524,-24.72864
1.5260,2.18279,-28.54341,-26.89120
1.5759,4.75772,-28.78668,-26.61926
1.6258,7.91795,-26.16566,-25.47406
1.7253,11.36958,-28.46872,-24.32388
1.7756,12.60208,-27.75967,-23.20032
1.8268,13.92657,-27.71426,-21.76248
1.9262,15.18347,-27.66124,-20.71039
1.9755,16.30708,-29.28116,-19.99094
2.0256,16.13843,-29.44423,-19.27560
2.1253,15.66361,-28.86507,-19.99850
2.1764,16.98316,-29.08026,-19.75421
2.2263,17.76300,-30.23160,-19.57477
2.3267,19.31982,-31.35901,-17.03616
2.3756,20.05515,-29.42508,-17.22589
2.4257,23.02118,-30.90498,-15.07330
2.5287,23.79988,-30.09758,-14.89740
2.5756,24.19009,-29.61308,-15.98077
2.6262,22.97192,-28.90524,-15.57544
2.7262,23.23924,-29.08324,-16.32480
2.7755,24.11579,-29.81804,-16.40756
2.8262,23.85865,-31.24678,-15.51825
2.9257,22.02582,-31.20502,-17.91489
2.9754,21.29158,-31.64449,-19.46469
3.0259,20.40671,-30.63712,-21.14948
3.1268,18.82853,-31.51221,-20.86496
3.1757,17.85378,-30.82800,-20.90057
3.2271,16.50197,-30.27274,-22.27899
3.3260,16.61336,-29.94243,-22.15402
3.3755,16.09422,-31.72292,-22.25714
3.4265,14.37113,-31.38934,-23.02698
3.5257,15.19000,-30.94698,-23.81622
3.5763,14.65459,-31.09567,-24.11960
3.6261,13.44233,-31.87894,-23.74319
3.7259,13.39209,-29.61349,-24.24472
3.7756,14.19222,-29.70995,-24.65820
3.8254,13.04612,-30.96115,-23.92764
3.9266,13.15118,-30.91138,-23.71344
3.9755,13.09335,-30.20691,-24.79828
4.0266,12.70229,-28.84091,-25.85748
4.1264,11.79395,-29.69931,-26.36176
4.1755,12.93425,-28.84410,-26.72113
4.2258,13.02449,-29.64845,-27.41052
